spu_name,is_virtual,is_redeem_code,fin_cata_code,sku_name,sku_code,barcode,isbn_code,sale_price,is_disable
得到场地收费接口测试2019-12-13 11:18:57,1,0,FC0083,收费票,L19120078895,yEZFMgkWaPBl,,102.25,0
内部免费自有场地接口测试2019-12-13 11:18:57,1,0,FC0083,免费票,L19120078907,WdqxaImkJKqT,,0.00,0
简庆创建的成都场地预约活动2,1,0,FC0083,免费票,L19120078959,VJOKUiexAdja,,0.00,0
我是第三方,1,0,FC0083,免费票,L19120078999,dvPILlKNoqXZ,,0.00,0
啊啊啊,1,0,FC0083,免费票,L19120078859,GILusrJwjVKo,,0.00,0
三方活动2,1,0,FC0083,抢占场地,L19120079043,LrcymYCOEatV,,0.01,0
第三方免费自有场地接口测试2019-12-13 11:18:57,1,0,FC0083,免费票,L19120078887,ngNnPZXwAslF,,0.00,0
第三方活动撤回接口测试2019-12-13 11:18:57,1,0,FC0083,免费票,L19120078867,bMwOFrrmIFGZ,,0.00,0
蛋筒测试活动,1,0,FC0083,免费票,L19120079003,YqxXvHKCCEjX,,0.00,0
内部自有场地免费2019-12-13 11:18:57,1,0,FC0083,免费票,L19120078911,lbTKiNtpfKIu,,0.00,0
测试预定时间,1,0,FC0083,免费票,L19120078931,QRFMFbqWDdhg,,0.00,0
测试场地预定,1,0,FC0083,免费票,L19120078971,jXdokjhiwsVt,,0.00,0
龙的活动,1,0,FC0083,免费票,L19120079031,ffZKAcxMaEtm,,0.00,0
任辣辣测试课程,1,0,FC0149,任辣辣第一班,L19120078855,CMSXLY1212163816,,9.99,0
简庆创建的成都得到场地预定活动1,1,0,FC0083,免费票,L19120078955,lnUlSJRuQGns,,0.00,0
测试活动,1,0,FC0083,免费票,L19120078967,PoiHRfljcVjj,,0.00,0
测场地时间的活动222,1,0,FC0083,免费票,L19120079055,ypRXVxOXlHhi,,0.00,0
第三方得到场地收费2019-12-13 11:18:57,1,0,FC0083,收费票,L19120078891,tsAQwZxlfmHs,,102.25,0
测试得到场地预定1,1,0,FC0083,免费票,L19120078951,kJCgHtLfmbYQ,,0.00,0
测场地时间的活动111,1,0,FC0083,免费票,L19120079051,yBLctJlZiMIi,,0.00,0
王立铭·生命科学50讲,1,1,FC0148,王立铭·生命科学50讲,L19040059769,L19040059769,,23.00,0
测试预定得到场地,1,0,FC0083,免费票,L19120078947,qBZbuNhGbMHr,,0.00,0
第三方测试得到场地预约,1,0,FC0083,免费票,L19120078963,CbrdYsYdkAee,,0.00,0
超出此存错,1,0,FC0083,免费票,L19120078975,EidDAsySNYNh,,0.00,0
哈哈哈哈哈,1,0,FC0083,免费票,L19120079007,sFWeJpwdZIix,,0.00,0
这是个报告活动,1,0,FC0083,免费票,L19120079019,uwyLYglAWGKX,,0.00,0
创建活动,1,0,FC0083,免费票,L19120078851,YgsmdORnVCpW,,0.00,0
内部取消活动接口测试2019-12-13 11:18:57,1,0,FC0083,免费票,L19120078871,QJQOWnhrDpEh,,0.00,0
自有场地免费接口测试2019-12-17 20:27:45,1,0,FC0083,免费票,L19120079135,tUPYADyNfgOh,,0.00,0
预占会议室,1,0,FC0083,免费票,L19120079083,JESXhbdEEiYw,,0.00,0
朵朵最新充值商品,1,1,FC0124,朵朵最新充值商品,L19120079091,D0015,,20.00,0
预约1,1,0,FC0083,免费票,L19120079075,fmVMQgwwpgvS,,0.00,0
朵朵最新充值的兑换码,1,1,FC0124,朵朵最新充值的兑换码,L19120079095,D0016,,30.00,0
第三方活动撤回接口测试2019-12-17 20:27:45,1,0,FC0083,免费票,L19120079151,REFNtLoTsSZZ,,0.00,0
测试保存草稿,1,0,FC0083,免费票,L19120079163,bEMxlatqutxf,,0.00,0
三方活动3,1,0,FC0083,免费票,L19120079107,gdmiroBKeWwT,,0.00,0
预占豪华会议室2,1,0,FC0083,免费票,L19120079119,enGvILhpIUnt,,0.00,0
测试保存并发布,1,0,FC0083,免费票,L19120079167,syMopAejLNaB,,0.00,0
第三方免费自有场地接口测试2019-12-17 20:27:45,1,0,FC0083,免费票,L19120079147,NNVrYXhtQinx,,0.00,0
爱读书，在良阅,1,0,FC0083,读书票,L19120079183,QEvlCOGFBXOF,,0.01,0
预约2,1,0,FC0083,免费票,L19120079079,uVwitBNIBNFy,,0.00,0
hhhhhhhh,1,0,FC0083,免费票,L19120079067,FyYGYYUxvkJr,,0.00,0
预占1234,1,0,FC0083,免费票,L19120079123,DSkjlcKpQHDR,,0.00,0
预占12345,1,0,FC0083,点点头,L19120079127,tXceIrxOwlyO,,0.01,0
预占豪华会议室,1,0,FC0083,免费票,L19120079111,kXhtfoLRCWfA,,0.00,0
wwwww,1,0,FC0083,免费票,L19120079071,vGPfcGWmLoik,,0.00,0
内部免费自有场地接口测试2019-12-17 20:27:45,1,0,FC0083,免费票,L19120079139,fvwcTxwrUHai,,0.00,0
自有场地免费接口测试2019-12-17 20:27:45,1,0,FC0083,免费票,L19120079155,VYehgGuHJXKf,,0.00,0
内部自有场地免费2019-12-17 20:27:45,1,0,FC0083,免费票,L19120079131,urjCOpKPbxeC,,0.00,0
自有场地免费接口测试2019-12-17 20:35:58,1,0,FC0083,免费票,L19120079159,pggMIPViXUNB,,0.00,0
测试保存草稿,1,0,FC0083,免费票,L19120079171,hRmEBDAfDRND,,0.00,0
自有场地免费接口测试2019-12-18 11:23:46,1,0,FC0083,免费票,L19120079179,QrFsDcCURbfI,,0.00,0
一起来学习吧,1,0,FC0083,免费票,L19120079187,yCGHvltSvwEj,,0.00,0
我是超级管理员,1,0,FC0083,免费票,L19120079191,qmWItoecaSJQ,,0.00,0
两月自习室阅读活动啊啊啊啊啦啦啦啦,1,0,FC0083,免费票,L19120079195,RTGsnqHdiKpv,,0.00,0
两月自习室阅读活动啊啊啊啊啦啦啦啦,1,0,FC0083,免费票,L19120079199,yRRSmmEWrhjP,,0.00,0
两月自习室阅读活动啊啊啊啊啦啦啦啦,1,0,FC0083,免费票,L19120079203,MRDKcUdJFFFO,,0.00,0
323232,1,0,FC0083,免费票,L19120079175,tANeZmojbMad,,0.00,0
内部取消活动接口测试2019-12-17 20:27:45,1,0,FC0083,免费票,L19120079143,TEqySnPFoKsY,,0.00,0
预占会议室,1,0,FC0083,免费票,L19120079087,wKTabrZeTUTo,,0.00,0
第三方预占场地,1,0,FC0083,免费票,L19120079103,wkpKCQjEliDZ,,0.00,0
朵朵的充值兑换码测退款,1,1,FC0124,朵朵的充值兑换码测退款,L19120079099,D00006,,50.00,0
预占豪华会议室2,1,0,FC0083,免费票,L19120079115,fWTXQAkBDeMn,,0.00,0
单次约定最多6小时,1,0,FC0083,免费票,L19120079207,csQmjhyaEqIe,,0.00,0
电子书半年卡,1,0,FC0099,sku name,L19120079322,1576744657,,29.90,0
666666魏婷,1,0,FC0149,12321,L19120079278,CMSXLY1218205417,,1.00,0
看看预定记录页面的好多记录展示有多少呢来,1,0,FC0083,免费票,L19120079211,CEeDowMOGkAv,,0.00,0
测试最后一个小时的时间,1,0,FC0083,免费票,L19120079282,ZmrZtCeaneeJ,,0.00,0
活动活动啊啊啊啊啊啊,1,0,FC0083,免费票,L19120079302,flxsZJQiEZIf,,0.00,0
测试释放,1,0,FC0083,免费票,L19120079404,sBHQwacCpgbN,,0.00,0
666666魏婷,1,0,FC0149,魏婷班级,L19120079351,CMSXLY1219183712,,1.00,0
我是运营,1,0,FC0083,免费票,L19120079359,GrlvLbLgMJeN,,0.00,0
6616666魏婷,1,0,FC0149,默认班次,L19120079465,CMSXLY1220152303,,1.00,0
爱学习的好大爷,1,0,FC0083,免费票,L19120079219,xxoQSAYGrJuF,,0.00,0
666666魏婷,1,0,FC0149,默认班次,L19120079270,CMSXLY1218201815,,1.00,0
看看预约24:00的活动,1,0,FC0083,开心票,L19120079294,LukZahIUlCcc,,0.01,0
666666魏婷,1,0,FC0149,再来一次11班级,L19120079391,CMSXLY1219192345,,1.00,0
虚拟可库存,1,0,FC0181,虚拟可库存,L19120079425,1576818756600,,29.90,0
666666魏婷,1,0,FC0149,再来一77次班级,L19120079387,CMSXLY1219191950,,1.00,0
测试释放4,1,0,FC0083,免费票,L19120079433,ZpAnsAaBMqOC,,0.00,0
1212324weiting,1,0,FC0149,默认班次,L19120079437,CMSXLY1220142928,,1.00,0
我的提问是否会同步已购？怎么办？,1,0,FC0107,我的提问是否会同步已购？怎么办？,L19120079445,CMSWD15768241631,,4.99,0
预约24:00的活动,1,0,FC0083,免费票,L19120079449,WLAVGBerQckg,,0.00,0
爱学习的好大爷,1,0,FC0083,免费票,L19120079223,ZPfYsQhTylXh,,0.00,0
半个小时的活动,1,0,FC0083,免费票,L19120079231,RDivUVInFSWs,,0.00,0
发布一个活动啦啦啦,1,0,FC0083,免费票,L19120079363,DipEvGERxNlO,,0.00,0
雪峰测试审计系统,1,0,FC0083,免费票,L19120079298,lqNXvrebrcIM,,0.00,0
测试,1,0,FC0083,免费票,L19120079227,uDTrcVnDSovW,,0.00,0
6个小时的学习时间2,1,0,FC0083,麻雀喳喳,L19120079310,buVKsxYxkxVT,,0.01,0
测试停用场地,1,0,FC0083,免费票,L19120079274,gLXqQPZvHiVZ,,0.00,0
虚拟不可库存,1,0,FC0135,虚拟不可库存,onlyceshi123,1576662902293,,29.90,0
电子书-希特勒传：跃升年代,1,0,FC0140,电子书-希特勒传：跃升年代,L19120079286,9787535792488,9787535792488,3.00,0
测试时间格式,1,0,FC0083,免费票,L19120079318,bmXcYgqSvFBG,,0.00,0
666666魏婷,1,0,FC0149,再来一次班级,L19120079367,CMSXLY1219184800,,1.00,0
666666魏婷,1,0,FC0149,再来一77次班级,L19120079379,CMSXLY1219191754,,1.00,0
侧呃呃呃额额,1,0,FC0083,免费票,L19120079371,YHajHBlFRoNm,,0.00,0
666666魏婷,1,0,FC0149,再来一次班级,L19120079375,CMSXLY1219191636,,1.00,0
fdsagdsag,1,0,FC0083,免费票,L19120079383,ZqrTGRZZSyHr,,0.00,0
测试释放3,1,0,FC0083,免费票,L19120079412,hJTxAdVMrxYc,,0.00,0
预定个活动,1,0,FC0083,阿斯顿的,L19120079461,gMsOdAJUQwRP,,0.01,0
6616666魏婷,1,0,FC0149,默认班次,L19120079469,CMSXLY1220152410,,1.00,0
活动管理员保存草稿,1,0,FC0133,免费票,L19120079335,yYogNsiwKUJD,,0.00,0
保存草稿2,1,0,FC0083,哈哈袭,L19120079339,HoxZLuaRIoHc,,99.00,0
凌晨到6点的活动,1,0,FC0083,免费票,L19120079347,CVnIxRmYoMPl,,0.00,0
爱学习的好大爷,1,0,FC0083,免费票,L19120079215,iVuATaMexbKC,,0.00,0
测试释放2,1,0,FC0083,免费票,L19120079408,DAGoFCuyoZAI,,0.00,0
虚拟不可库存,1,0,FC0135,虚拟不可库存,332232342244,1576817244167,,29.90,0
6个小时的学习时间2,1,0,FC0083,麻雀喳喳,L19120079314,GqXoylBbbgFK,,0.01,0
第三方发布的活动1,1,0,FC0083,免费票,L19120079355,cWhTDNetGskS,,0.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L19120079395,CMSXLY1219192651,,1.00,0
虚拟不可库存,1,0,FC0135,虚拟不可库存,L19080063993,1576818757336,,29.90,0
自己的提问上架时要同步已购 怎么办？,1,0,FC0107,自己的提问上架时要同步已购 怎么办？,L19120079441,CMSWD15768241580,,4.99,0
霉霉,1,0,FC0083,免费票,L19120079457,FwvoqVNRZuas,,0.00,0
最长的6哥小时2,1,0,FC0083,免费票,L19120079266,cpvEHgqsXZQK,,0.00,0
测试预定最后半个小时,1,0,FC0083,免费票,L19120079290,wYhjrwEvcyDB,,0.00,0
霉霉,1,0,FC0083,免费票,L19120079453,ieqPRqdwsJkN,,0.00,0
最长的6个小时1,1,0,FC0083,免费票,L19120079262,aFMnDpxSHHJK,,0.00,0
6个小时的学习时间,1,0,FC0083,麻雀喳喳,L19120079306,WjwBcMlABwIi,,0.01,0
活动管理员,1,0,FC0133,免费票,L19120079331,HEyDqHIRGnCP,,0.00,0
第三个6小时,1,0,FC0083,免费票,L19120079343,qEZnBFwIsbjS,,0.00,0
测试阅读计划兑换码,1,1,FC0117,测试阅读计划兑换码,L19120079563,wwtest19122602,,654.00,0
测试多兑换商品三,1,0,FC0117,测试多兑换商品三,L19120079525,wwtest19122403,,13.00,0
测签到,1,0,FC0083,免费票,L19120079477,tShnLFCASOsB,,0.00,0
6616666魏婷,1,0,FC0149,默认班次,L19120079501,CMSXLY1220183640,,1.00,0
活动要结束了呢,1,0,FC0083,免费票,L19120079497,TfxlWqIVwWjQ,,0.00,0
测试阅读计划商品,1,0,FC0117,测试阅读计划商品,L19120079559,wwtest19122601,,324.00,0
活动开始前三十分钟的活动,1,0,FC0083,免费票,L19120079493,sOgelViFVveS,,0.00,0
要测试签到啦,1,0,FC0083,333,L19120079485,YupVRcLEMRjE,,0.01,0
测试多兑换商品兑换码,1,1,FC0117,测试多兑换商品兑换码,L19120079529,wwtest19122404,,14.00,0
虚拟可库存,1,0,FC0181,虚拟可库存,L19120079513,1577156089621,,29.90,0
虚拟可库存,1,0,FC0181,虚拟可库存,L19120079555,1577264471384,,29.90,0
测免费票,1,0,FC0083,免费票,L19120079623,rqYZNtqakxIs,,0.00,0
测试多兑换商品二,1,0,FC0117,测试多兑换商品二,L19120079521,wwtest19122402,,12.00,0
19-20跨年训练营,1,0,FC0149,默认班次,L19120079615,CMSXLY1230164153,,1.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L19120079473,CMSXLY1220152658,,1.00,0
可以签到的活动,1,0,FC0083,免费票,L19120079481,lvQXPSyJGCOb,,0.00,0
去掉感叹号怎么办,1,0,FC0107,去掉感叹号怎么办,L19120079611,CMSWD15776951550,,4.99,0
测试多兑换商品一,1,0,FC0117,测试多兑换商品一,L19120079517,wwtest19122401,,11.00,0
活动即将开始啦,1,0,FC0083,免费票,L19120079489,CpwYlhViwUOR,,0.00,0
ceshi23123123,1,1,FC0124,ceshi23,L19120079546,ceshi23,,34.00,0
这是我的第二个问题，总想购物怎么办？?,1,0,FC0107,这是我的第二个问题，总想购物怎么办？?,L19120079567,CMSWD15774335851,,0.01,0
走你,1,0,FC0083,走你票,L19120079619,dwxZbiaQeRpH,,0.01,0
蛋筒测试线下收费活动,1,0,FC0083,线下收费票,L19120079627,EpBsdDAXMSns,,0.00,0
product_name,1,0,FC0181,sku name,L19120079639,1577764040,,29.90,0
虚拟可库存,1,0,FC0181,虚拟可库存,L20010079671,1578022520527,,29.90,0
线下活动,1,0,FC0083,哈哈哈哈,L20010079687,tRvoHDfCdInS,,0.00,0
付费,1,0,FC0083,早鸟价,L20010079723,oAFqtgqMqVqK,,0.01,0
体验课兑换码商品,1,1,FC0097,体验课兑换码,L20010079739,tykdhm,,10.00,0
正价课兑换码商品_请勿他用,1,1,FC0117,分销正价课兑换码商品_请勿他用,L20010079759,zjkdhm00wudong,,10.00,0
稿酬与劳务测试,1,0,FC0107,稿酬与劳务测试,L20010079804,CMSWD15785406460,,4.99,0
我的问答,1,0,FC0107,我的问答,L20010079816,CMSWD15785561650,,4.99,0
6616666魏婷,1,0,FC0149,默认班次,L20010079840,CMSXLY0109160939,,1.00,0
兑换码商品,1,1,FC0097,fx_dhm,L20010079715,"fx,dhm,04",,0.00,0
接口并发测试，不要动,1,0,FC0083,免费票,L20010079783,EDqEsDdGACUP,,0.00,0
一二三四五六七八九十一二三四五六七八九十一二三四五六七八九十,1,0,FC0083,免费票,L20010079767,ErxEYEuqNnVV,,0.00,0
美伊战争,1,0,FC0107,美伊战争,L20010079808,CMSWD15785424661,,4.99,0
自由活动地址50个字,1,0,FC0083,线下花钱票,L20010079868,YKRwcBZLBGDg,,0.00,0
价格1分,1,0,FC0083,免费票,L20010079872,THQiqidshFkW,,0.00,0
我不想上学怎么办,1,0,FC0107,我不想上学怎么办,L20010079675,CMSWD15780374241,,4.99,0
product_name,1,0,FC0181,sku name,L20010079655,1577950771,,29.90,0
体验课兑换码商品_请勿他用,1,1,FC0097,体验课兑换码_请勿他用,L20010079751,tykdum00wudong,,10.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010079836,CMSXLY0109160938,,1.00,0
6616666魏婷,1,0,FC0149,默认班次,L20010079856,CMSXLY0109162859,,1.00,0
1元购课程,1,0,FC0134,1元购课程,L20010079812,CMSC615785508803,,1.00,0
product_name,1,0,FC0181,sku name,L20010079667,1578022032,,29.90,0
分销体验课_请勿他用,1,0,FC0097,分销体验课_请勿他用,L20010079747,fxtyk00wudong,,10.00,0
分销正价课商品_请勿他用,1,0,FC0117,分销正价课_请勿他用,L20010079755,fxzjk00wudong,,10.00,0
19-20跨年训练营,1,0,FC0149,1234,L20010079775,CMSXLY0107173332,,1.00,0
免费的活动请,1,0,FC0083,免费票,L20010079707,VEApFtKZogyR,,0.00,0
免费的活动,1,0,FC0083,免费票,L20010079703,kBZMNJYKMxmQ,,0.00,0
免费活动接口并发测试不要动,1,0,FC0083,免费票,L20010079791,HCJfajYyQiTu,,0.00,0
测试线下收费,1,0,FC0083,abc,L19120079647,JNuhbXIOqdnV,,0.00,0
虚拟可库存,1,0,FC0181,虚拟可库存,L20010079731,1578053258778,,29.90,0
普通虚拟（不可库存）,1,0,FC0181,全店满减-普通虚拟（不可库存）,L20010079795,1578484331847,,29.90,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010079820,CMSXLY0109160841,,1.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010079844,CMSXLY0109162813,,1.00,0
志鹏测试生活作风虚拟商品同步,1,0,FC0135,志鹏测试生活作风虚拟商品同步,L20010079880,CMSC415786407845,,20.00,0
付费,1,0,FC0083,免费票,L20010079719,dgSESNJhQUJh,,0.00,0
走进北京德恒（广州）律师事务所,1,0,FC0083,免费票,L20010079771,NTrMxsXfhFUm,,0.00,0
product_name,1,0,FC0181,sku name,L19120079643,1577764829,,29.90,0
5241,1,0,FC0107,5241,L20010079651,CMSWD15779385271,,4.99,0
770不能看到这个消息 780能看到,1,0,FC0107,770不能看到这个消息 780能看到,L20010079659,CMSWD15779559611,,4.99,0
免费,1,0,FC0083,免费票,L20010079711,WygRKodKHpxQ,,0.00,0
虚拟可库存,1,0,FC0181,虚拟可库存,L20010079763,1578281871932,,29.90,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010079828,CMSXLY0109160930,,1.00,0
6616666魏婷,1,0,FC0149,默认班次,L20010079848,CMSXLY0109162814,,1.00,0
活动收费方式,1,0,FC0083,免费票,L20010079864,UOjZwfygraQA,,0.00,0
分销体验课商品,1,0,FC0097,分销体验课,L20010079735,fxtyk,,10.00,0
蛋筒测试线下收费活动,1,0,FC0083,线下收费票,L20010079800,uLuiIVNYVSCp,,0.00,0
6616666魏婷,1,0,FC0149,默认班次,L20010079832,CMSXLY0109160931,,1.00,0
我不想吃药怎么办,1,0,FC0107,我不想吃药怎么办,L20010079663,CMSWD15780197090,,4.99,0
泉灵四年级上(分销体验课),1,0,FC0097,fenxiao_tyk,L20010079691,"fx,tyk,01",,10.00,0
测线下付费,1,0,FC0083,早鸟票,L20010079683,YxNimMQockGJ,,0.00,0
长期语文售卖课(分销正价课),1,0,FC0097,fenxiao_zjk,L20010079695,"fx,zjk,02",,10.00,0
长期语文售卖课(分销正价课),1,0,FC0097,fenxiao_zjk,L20010079727,"fx,zjk,002",,10.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010079852,CMSXLY0109162858,,1.00,0
19-20跨年训练营,1,0,FC0149,第一个班次,L20010079787,CMSXLY0108112845,,1.00,0
线上收费1分,1,0,FC0083,1分钱,L20010079876,bHAWfhahdUEY,,0.01,0
测线下,1,0,FC0083,免费票,L20010079679,qAAZcRLnDLti,,0.00,0
幼小衔接(分销其他课),1,0,FC0097,fenxiao_qtk,L20010079699,"fx,qtk,03",,10.00,0
虚拟可库存,1,0,FC0181,虚拟可库存,L20010079743,1578059252204,,29.90,0
自营实物-接口创建,1,0,FC0181,接口测试-自营实物,L20010079779,1578452084331,,19.80,0
6616666魏婷,1,0,FC0149,默认班次,L20010079824,CMSXLY0109160843,,1.00,0
导入问答测试,1,0,FC0107,导入问答测试,L20010079860,CMSWD15785590431,,4.99,0
哈哈哈哈哈哈,1,0,FC0083,优惠票,L20010079908,PqafxiaEiaHb,,0.01,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010080000,CMSXLY0114173754,,1.00,0
13号的活动,1,0,FC0083,免费票,L20010079916,bybtVwhWrDvB,,0.00,0
sku为空,1,0,FC0107,sku为空,L20010079940,CMSWD15789046440,,4.99,0
明天开始的活动1,1,0,FC0083,线下票,L20010079952,kFGPRYKBeRrh,,0.00,0
免费的活动呢,1,0,FC0083,免费票,L20010079992,GnnINiJmllAf,,0.00,0
蒙牛纯牛奶,1,0,FC0083,免费票,L20010079928,AxFdReXiUJEU,,0.00,0
你也很棒,1,0,FC0083,指鹿为马,L20010079956,tCDGYSEaIfGQ,,0.01,0
线下收费爹活动,1,0,FC0083,早鸟票,L20010079924,MDpxIJLGsFiZ,,0.00,0
深深的大雨,1,0,FC0083,免费票,L20010079936,OHEtNXuZBesE,,0.00,0
马上要开始的活动,1,0,FC0083,免费票,L20010079948,WkivgTYMQNLK,,0.00,0
今天是个好日子,1,0,FC0083,免费票,L20010079984,tYyacMBFTKQG,,0.00,0
线下收费,1,0,FC0083,早鸟票,L20010079912,VTWqaUvtecYC,,0.00,0
线上收费活动,1,0,FC0083,线上收费,L20010079980,snBQVifcjoKm,,0.01,0
线上不收费---线下收费,1,0,FC0083,拜年票,L20010079892,FAXdatvSTPoC,,0.00,0
明天开始的活动,1,0,FC0083,心智票,L20010079932,KwTCTIYfXyss,,0.01,0
6616666魏婷,1,0,FC0149,默认班次,L20010080012,CMSXLY0114174046,,1.00,0
虚拟不可库存,1,0,FC0135,虚拟不可库存,L20010080016,1579002428216,,29.90,0
线上收费活动,1,0,FC0083,收费票,L20010079996,jGMUSuGEUrvi,,0.01,0
快要签到的活动,1,0,FC0083,收费票,L20010079896,chwtadAkWMpE,,0.01,0
线上不收费---线下收费,1,0,FC0083,拜年票,L20010079888,XcagsYepFbAf,,0.00,0
虚拟可库存,1,0,FC0181,虚拟可库存,L20010080017,1579002427826,,29.90,0
自我iOS磨破lz可以咯我在咯我,1,0,FC0107,自我iOS磨破lz可以咯我在咯我,L20010079900,CMSWD15786510520,,4.99,0
测试活动地址五十个字,1,0,FC0083,免费票,L20010079904,UWluypRromEL,,0.00,0
查看活动总人数,1,0,FC0083,免费票,L20010079968,gelBPmaOgTMq,,0.00,0
线上不收费-免费,1,0,FC0083,免费票,L20010079972,IPEjYiMIQVLZ,,0.00,0
心想的事儿都能成,1,0,FC0083,免费票,L20010079988,sLglHQxvLZcy,,0.00,0
线上不收费--线下收费,1,0,FC0083,线下票,L20010079976,ZqyWiSfYBSuj,,0.00,0
6616666魏婷,1,0,FC0149,默认班次,L20010080004,CMSXLY0114173755,,1.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010080008,CMSXLY0114174045,,1.00,0
哈哈哈哈,1,0,FC0107,哈哈哈哈,L20010079964,CMSWD15789142251,,4.99,0
线上不收费-免费,1,0,FC0083,免费票,L20010079884,oMQRbAJmZvkA,,0.00,0
创建得到场地,1,0,FC0083,免费票,L20010079920,trscFkdQNKvK,,0.00,0
上山打老虎,1,0,FC0107,上山打老虎,L20010079944,CMSWD15789049611,,4.99,0
看看签到时间,1,0,FC0083,免费票,L20010079960,YRuwENUXPHZW,,0.00,0
23222,1,0,FC0116,232111,L20010080041,34222,,222.00,0
999111,1,1,FC0124,999777,L20010080033,999111,,1.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010080127,CMSXLY0121105806,,1.00,0
美丽创建的活动~ 年后开工,1,0,FC0083,免费票,L20020080167,iKYuaCvFThoe,,0.00,0
测试场地时间是否可用,1,0,FC0083,免费票,L20010080070,BkYHuAubZSTu,,0.00,0
电子书-人类简史上架,1,0,FC0140,电子书-人类简史上架,L20020080171,d84654654654,d84654654654,5.90,0
测试场地时间是否可用,1,0,FC0083,免费票,L20010080066,BwZlIFtPXQfW,,0.00,0
666666魏婷,1,0,FC0149,默认班次,L20010080139,CMSXLY0121110317,,1.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010080135,CMSXLY0121110317,,1.00,0
666666魏婷,1,0,FC0149,再来一次11班级,L20010080143,CMSXLY0121111421,,1.00,0
6616666魏婷,1,0,FC0149,默认班次,L20010080147,CMSXLY0121111422,,1.00,0
测试一下提问问题 后台要关联委员会了,1,0,FC0107,测试一下提问问题 后台要关联委员会了,L20010080159,CMSWD15795886691,,4.99,0
虚拟不可库存,1,0,FC0135,虚拟不可库存,L19080064078,1580884885618,,29.90,0
测试场地时间是否可用,1,0,FC0083,免费票,L20010080062,xwZMgYECAxLB,,0.00,0
企业用兑换码内容01,1,0,FC0148,企业用兑换码内容01,L19060063731,L19060063731,,1.00,0
我也想提个问题，怎么办？,1,0,FC0107,我也想提个问题，怎么办？,L20020080283,CMSWD15810487880,,4.99,0
6616666魏婷,1,0,FC0149,默认班次,L20010080131,CMSXLY0121105807,,1.00,0
23222,1,0,FC0116,78232111,L20010080045,8934222,,222.00,0
product_name,1,0,FC0181,sku name,L20010080095,1579246854,,29.90,0
6616666魏婷,1,0,FC0149,默认班次,L20010080115,CMSXLY0120161057,,1.00,0
虚拟不可库存,1,0,FC0135,虚拟不可库存,7837487483784,1580794137600,,29.90,0
虚拟不可库存,1,0,FC0135,虚拟不可库存,28888888,1580809688833,,29.90,0
